time,linear_connectedness
1.708542713567839400e+01,1.873897687845581084e+00
1.718592964824120628e+01,1.846705425808806922e+00
1.728643216080402212e+01,1.818353510106407889e+00
1.738693467336683440e+01,1.788868921605283102e+00
1.748743718592965024e+01,1.758310314792446594e+00
1.758793969849246253e+01,1.726776335929906203e+00
1.768844221105527836e+01,1.694417175632687123e+00
1.778894472361809065e+01,1.661450990981353071e+00
1.788944723618090649e+01,1.628188082251089686e+00
1.798994974874371877e+01,1.595068265525051432e+00
1.809045226130653461e+01,1.562722624499289115e+00
1.819095477386934689e+01,1.532085415259244243e+00
1.829145728643216273e+01,1.504625768827602128e+00
1.839195979899497502e+01,1.482939720529283356e+00
1.849246231155779085e+01,1.473028466398970338e+00
1.859296482412060314e+01,1.446426201917716536e+00
1.869346733668341898e+01,1.366135164398360580e+00
1.879396984924623126e+01,1.297762244635101370e+00
1.889447236180904710e+01,1.234066504252548047e+00
1.899497487437185939e+01,1.172914462876042618e+00
1.909547738693467522e+01,1.113724134514317843e+00
1.919597989949748751e+01,1.057164692891556124e+00
1.929648241206030335e+01,1.006819421678016635e+00
1.939698492462311563e+01,9.824263875360659259e-01
1.949748743718593147e+01,9.938825750773048195e-01
1.959798994974874375e+01,1.016368355080226049e+00
1.969849246231155959e+01,1.043731857976533117e+00
1.979899497487437188e+01,1.074769606910268127e+00
1.989949748743718771e+01,1.109417594502040583e+00
2.000000000000000000e+01,1.148141728715625920e+00
