time,R_spec
2.329317269076305053e+01,1.309882483312941638e-02
2.339357429718875636e+01,1.287620829809781389e-02
2.349397590361445864e+01,1.267824905317795244e-02
2.359437751004016093e+01,1.250251908151724448e-02
2.369477911646586321e+01,1.234687387515093389e-02
2.379518072289156549e+01,1.220942091265509594e-02
2.389558232931726778e+01,1.208849126118064117e-02
2.399598393574297006e+01,1.198261545447153881e-02
2.409638554216867590e+01,1.189050325603737898e-02
2.419678714859437818e+01,1.181102382396394951e-02
2.429718875502008046e+01,1.174319158543900982e-02
2.439759036144578275e+01,1.168615268720095760e-02
2.449799196787148503e+01,1.163917076265708755e-02
2.459839357429718731e+01,1.160161897717480045e-02
2.469879518072289315e+01,1.157296902811699377e-02
2.479919678714859543e+01,1.155278390236065891e-02
2.489959839357429772e+01,1.154071103699500986e-02
2.500000000000000000e+01,1.153647573143362810e-02
