time,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10
7.155038759689922756e+00,4.327809279022453381e+00,4.300746934780409703e+00,4.273618305337439693e+00,4.300746934780409703e+00,2.802257381518299084e+01,3.202257402057396263e+01,3.002257392429764593e+01,1.602257538642604118e+01,6.022569929946692824e+00,7.814975224172948653e-02
7.255813953488371659e+00,4.326218269512312808e+00,4.300745601442765853e+00,4.275214214838919169e+00,4.300745601442765853e+00,2.802257799399243510e+01,3.202257817411731367e+01,3.002257809055777926e+01,1.602257938590573616e+01,6.022574552147491822e+00,7.627416364460101739e-02
7.356589147286821451e+00,4.324720679011544000e+00,4.300744420289780656e+00,4.276716146032530474e+00,4.300744420289780656e+00,2.802258169585731551e+01,3.202258185508126331e+01,3.002258178138296429e+01,1.602258292889988311e+01,6.022578646817527748e+00,7.445748381506868407e-02
7.457364341085271242e+00,4.323311031618439770e+00,4.300743373955115523e+00,4.278129638649460276e+00,4.300743373955115523e+00,2.802258497519537528e+01,3.202258511734896729e+01,3.002258505101725206e+01,1.602258606749777670e+01,6.022582274146768277e+00,7.269721223129615995e-02
7.558139534883721034e+00,4.321984171242778672e+00,4.300742447053410800e+00,4.279459905324791258e+00,4.300742447053412576e+00,2.802258788022288272e+01,3.202258800624301927e+01,3.002258794739655556e+01,1.602258884784779980e+01,6.022585487461322273e+00,7.099098705585928093e-02
7.658914728682170825e+00,4.320735243078224208e+00,4.300741625954588088e+00,4.280711850958657472e+00,4.300741625954589864e+00,2.802259045365898871e+01,3.202259056463833531e+01,3.002259051313032501e+01,1.602259131083375721e+01,6.022588334005172683e+00,6.933657560172158674e-02
7.759689922480619728e+00,4.319559676127493475e+00,4.300740898583611305e+00,4.281890090927761960e+00,4.300740898583613081e+00,2.802259273334604472e+01,3.202259283166743131e+01,3.002259278602781478e+01,1.602259349267485078e+01,6.022590855633294105e+00,6.773186557604836400e-02
7.860465116279069520e+00,4.318453166723291048e+00,4.300740254243008209e+00,4.282998968215411040e+00,4.300740254243008209e+00,2.802259475280727230e+01,3.202259484028934367e+01,3.002259479949607979e+01,1.602259542545811755e+01,6.022593089426064417e+00,6.617485702747467891e-02
7.961240310077519311e+00,4.317411662991275989e+00,4.300739683455799600e+00,4.284042569524896038e+00,4.300739683455798712e+00,2.802259654174336490e+01,3.202259661919585909e+01,3.002259658310160972e+01,1.602259713761002047e+01,6.022595068233716376e+00,6.466365493191922331e-02
8.062015503875969102e+00,4.316431350203844275e+00,4.300739177826494952e+00,4.285024740437587631e+00,4.300739177826493176e+00,2.802259812646734005e+01,3.202259819485713876e+01,3.002259816309224760e+01,1.602259865431355124e+01,6.022596821158595404e+00,6.319646236259499061e-02
8.162790697674418894e+00,4.315508636974943357e+00,4.300738729917779501e+00,4.285949099672257567e+00,4.300738729917777725e+00,2.802259953028821826e+01,3.202259959091787778e+01,3.002259956273369212e+01,1.602259999787762013e+01,6.022598373982335218e+00,6.177157419185840687e-02
8.263565891472868685e+00,4.314640142248689969e+00,4.300738333141108427e+00,4.286819052498303861e+00,4.300738333141107539e+00,2.802260077385414050e+01,3.202260082768788862e+01,3.002260080260283459e+01,1.602260118806496436e+01,6.022599749544477632e+00,6.038737127511587671e-02
8.364341085271318477e+00,4.313822683037532357e+00,4.300737981659802145e+00,4.287637803353170796e+00,4.300737981659800369e+00,2.802260187545754633e+01,3.202260192310613007e+01,3.002260190092294678e+01,1.602260224238307984e+01,6.022600968078174688e+00,5.904231507283626973e-02
8.465116279069766492e+00,4.313053262868177917e+00,4.300737670303315774e+00,4.288408367711626035e+00,4.300737670303313998e+00,2.802260285130379813e+01,3.202260289344306443e+01,3.002260287385801618e+01,1.602260317634155484e+01,6.022602047507612077e+00,5.773494267287469783e-02
8.565891472868216283e+00,4.312329060895385702e+00,4.300737394491298105e+00,4.289133583251496518e+00,4.300737394491297216e+00,2.802260371574832831e+01,3.202260375310698493e+01,3.002260373572891794e+01,1.602260400367977766e+01,6.022603003711402003e+00,5.646386217936646967e-02
8.666666666666666075e+00,4.311647421645681710e+00,4.300737150166226819e+00,4.289816120357584417e+00,4.300737150166225042e+00,2.802260448150772021e+01,3.202260451463963875e+01,3.002260449920965257e+01,1.602260473656872009e+01,6.022603850755842814e+00,5.522774843699911757e-02
8.767441860465115866e+00,4.311005845355212251e+00,4.300736933733698031e+00,4.290458492003021540e+00,4.300736933733697143e+00,2.802260515984718481e+01,3.202260518917547216e+01,3.002260517552739572e+01,1.602260538579011850e+01,6.022604601101687827e+00,5.402533906203785263e-02
8.868217054263565657e+00,4.310401978868004136e+00,4.300736742009569902e+00,4.291063063045194248e+00,4.300736742009569014e+00,2.802260576074630549e+01,3.202260578670604474e+01,3.002260577463511382e+01,1.602260596089516298e+01,6.022605265787430717e+00,5.285543075442532268e-02
8.968992248062015449e+00,4.309833607062719452e+00,4.300736572173168959e+00,4.291632058971095454e+00,4.300736572173168959e+00,2.802260629304551287e+01,3.202260631605604857e+01,3.002260630534934549e+01,1.602260647034487917e+01,6.022605854591663643e+00,5.171687586800398362e-02
9.069767441860465240e+00,4.309298644777645571e+00,4.300736421725821934e+00,4.292167574124841067e+00,4.300736421725821934e+00,2.802260676457604305e+01,3.202260678497024315e+01,3.002260677547597467e+01,1.602260692163438804e+01,6.022606376176804943e+00,5.060857921806037607e-02
9.170542635658915032e+00,4.308795129205313046e+00,4.300736288454084288e+00,4.292671579448104069e+00,4.300736288454083400e+00,2.802260718227514147e+01,3.202260720033159913e+01,3.002260719193028748e+01,1.602260732140316435e+01,6.022606838216443492e+00,4.952949510715782405e-02
9.271317829457364823e+00,4.308321212729810057e+00,4.300736170397173375e+00,4.293145929762430590e+00,4.300736170397174263e+00,2.802260755228817501e+01,3.202260756827790544e+01,3.002260756084064752e+01,1.602260767553281440e+01,6.022607247508206640e+00,4.847862455189419495e-02
9.372093023255814614e+00,4.307875156181338205e+00,4.300736065818135501e+00,4.293592370620693544e+00,4.300736065818136389e+00,2.802260788005905567e+01,3.202260789422939524e+01,3.002260788763541655e+01,1.602260798923358109e+01,6.022607610073775319e+00,4.745501269492846674e-02
9.472868217054262630e+00,4.307455322483993321e+00,4.300735973178301030e+00,4.294012544753302407e+00,4.300735973178301030e+00,2.802260817041024410e+01,3.202260818296540634e+01,3.002260817712187446e+01,1.602260826712093333e+01,6.022607931247463853e+00,4.645774638811391022e-02
9.573643410852712421e+00,4.307060170673825183e+00,4.300735891114657150e+00,4.294407998132901305e+00,4.300735891114657150e+00,2.802260842761366533e+01,3.202260843873166607e+01,3.002260843355888653e+01,1.602260851328342284e+01,6.022608215754643446e+00,4.548595193181096535e-02
9.674418604651162212e+00,4.306688250266342166e+00,4.300735818419807899e+00,4.294780185680956208e+00,4.300735818419807899e+00,2.802260865545353141e+01,3.202260866530109951e+01,3.002260866071990364e+01,1.602260873134280672e+01,6.022608467781236818e+00,4.453879296229892176e-02
