time,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10
8.181818181818181657e+00,4.315340602606986486e+00,4.300738651273166013e+00,4.286117423048538377e+00,4.300738651273165125e+00,2.802259977677381997e+01,3.202259983606374050e+01,3.002259980848674914e+01,1.602260023378311615e+01,6.022598646630465957e+00,6.150715325481703050e-02
8.282828282828281985e+00,4.314480040579884879e+00,4.300738262624244967e+00,4.286979413306672093e+00,4.300738262624244079e+00,2.802260099486616340e+01,3.202260104748442870e+01,3.002260102295754152e+01,1.602260139959027541e+01,6.022599994015763514e+00,6.012729403473429657e-02
8.383838383838384090e+00,4.313670162778555195e+00,4.300737918440169061e+00,4.287790555935094616e+00,4.300737918440169061e+00,2.802260207359894295e+01,3.202260212012269136e+01,3.002260209847306172e+01,1.602260243201940071e+01,6.022601187251616750e+00,5.878647761741126465e-02
8.484848484848484418e+00,4.312907986562779961e+00,4.300737613634060708e+00,4.288553852267993349e+00,4.300737613634060708e+00,2.802260302891536980e+01,3.202260307005798978e+01,3.002260305093999548e+01,1.602260334632918060e+01,6.022602243972259295e+00,5.748324493647576083e-02
8.585858585858586522e+00,4.312190704512841144e+00,4.300737343700966164e+00,4.289272126280629926e+00,4.300737343700965276e+00,2.802260387493447524e+01,3.202260391141919627e+01,3.002260389444153432e+01,1.602260415603281984e+01,6.022603179794987938e+00,5.621620774612144655e-02
8.686868686868686851e+00,4.311515674172872181e+00,4.300737104651274123e+00,4.289948035090631606e+00,4.300737104651273235e+00,2.802260462415996045e+01,3.202260465650005017e+01,3.002260464143720498e+01,1.602260487309754566e+01,6.022604008550670684e+00,5.498404435787578037e-02
8.787878787878787179e+00,4.310880408389836660e+00,4.300736892951733559e+00,4.290584078835527393e+00,4.300736892951733559e+00,2.802260528766542436e+01,3.202260531627383955e+01,3.002260530296446817e+01,1.602260550812167494e+01,6.022604742488043783e+00,5.378549568308903239e-02
8.888888888888889284e+00,4.310282566214282518e+00,4.300736705473268806e+00,4.291182609963804850e+00,4.300736705473267918e+00,2.802260587525790569e+01,3.202260590057876044e+01,3.002260588880547232e+01,1.602260607049124985e+01,6.022605392454727813e+00,5.261936155564379131e-02
8.989898989898989612e+00,4.309719944330717922e+00,4.300736539444777407e+00,4.291745841974459630e+00,4.300736539444776518e+00,2.802260639562248912e+01,3.202260641806613251e+01,3.002260640762100152e+01,1.602260656851861498e+01,6.022605968057505699e+00,5.148449731204279151e-02
9.090909090909089940e+00,4.309190468987221578e+00,4.300736392412185083e+00,4.292275857637908310e+00,4.300736392412184195e+00,2.802260685645057592e+01,3.202260687633297920e+01,3.002260686707686688e+01,1.602260700956507833e+01,6.022606477804175462e+00,5.037981060810838019e-02
9.191919191919192045e+00,4.308692188395557565e+00,4.300736262202172533e+00,4.292774616729134074e+00,4.300736262202171645e+00,2.802260726455365969e+01,3.202260728214907459e+01,3.002260727396355477e+01,1.602260740014975582e+01,6.022606929229222139e+00,4.930425845329109574e-02
9.292929292929292373e+00,4.308223265574724792e+00,4.300736146890044687e+00,4.293243963302137978e+00,4.300736146890043798e+00,2.802260762596403509e+01,3.202260764154353012e+01,3.002260763429701385e+01,1.602260774604602034e+01,6.022607329005159826e+00,4.825684444528580835e-02
9.393939393939394478e+00,4.307781971612425487e+00,4.300736044771301891e+00,4.293685632533059682e+00,4.300736044771301003e+00,2.802260794602390703e+01,3.202260795982822117e+01,3.002260795340384547e+01,1.602260805236677399e+01,6.022607683041175441e+00,4.723661618946188578e-02
9.494949494949494806e+00,4.307366679320228542e+00,4.300735954336444067e+00,4.294101257157589835e+00,4.300735954336444067e+00,2.802260822946428220e+01,3.202260824169012920e+01,3.002260823599999640e+01,1.602260832363996457e+01,6.022607996570450872e+00,4.624266288852282858e-02
9.595959595959595134e+00,4.306975857259527807e+00,4.300735874248687196e+00,4.294492373526638929e+00,4.300735874248688084e+00,2.802260848047490072e+01,3.202260849129756792e+01,3.002260848626259815e+01,1.602260856387548316e+01,6.022608274227448710e+00,4.527411308832953590e-02
9.696969696969697239e+00,4.306608064117319223e+00,4.300735803324199580e+00,4.294860427303623496e+00,4.300735803324200468e+00,2.802260870276612437e+01,3.202260871235036177e+01,3.002260870789155334e+01,1.602260877662441629e+01,6.022608520116394359e+00,4.433013257137342206e-02
9.797979797979797567e+00,4.306261943410936155e+00,4.300735740514589622e+00,4.295206778824005589e+00,4.300735740514590510e+00,2.802260889962381185e+01,3.202260890811401595e+01,3.002260890416295425e+01,1.602260896503156218e+01,6.022608737871932405e+00,4.340992238386953694e-02
9.898989898989899672e+00,4.305936218502808721e+00,4.300735684891396460e+00,4.295532708137351108e+00,4.300735684891397348e+00,2.802260907395789502e+01,3.202260908147653851e+01,3.002260907797771594e+01,1.602260913188195701e+01,6.022608930712880948e+00,4.251271698717612457e-02
1.000000000000000000e+01,4.305629687881385337e+00,4.300735635632217502e+00,4.295839419777368384e+00,4.300735635632218390e+00,2.802260922834586765e+01,3.202260923500325873e+01,3.002260923190566899e+01,1.602260927964249149e+01,6.022609101490358441e+00,4.163778251454550161e-02
