time,potential_global
1.678391959798995003e+01,3.598192246980301690e+01
1.688442211055276587e+01,3.558508938271292266e+01
1.698492462311557816e+01,3.519622173471523752e+01
1.708542713567839400e+01,3.482630098287734910e+01
1.718592964824120628e+01,3.448424549689539731e+01
1.728643216080402212e+01,3.417714378992796043e+01
1.738693467336683440e+01,3.391052689189260150e+01
1.748743718592965024e+01,3.368862924409410908e+01
1.758793969849246253e+01,3.351461343048288910e+01
1.768844221105527836e+01,3.339074606460099659e+01
1.778894472361809065e+01,3.331852161472502871e+01
1.788944723618090649e+01,3.329873409575606757e+01
1.798994974874371877e+01,3.333149770420920532e+01
1.809045226130653461e+01,3.341621735792541159e+01
1.819095477386934689e+01,3.355150979685049606e+01
1.829145728643216273e+01,3.373507578019996345e+01
1.839195979899497502e+01,3.396352557615485779e+01
1.849246231155779085e+01,3.423216396100927028e+01
1.859296482412060314e+01,3.453474893198328033e+01
1.869346733668341898e+01,3.486325180510159782e+01
1.879396984924623126e+01,3.520766616429669682e+01
1.889447236180904710e+01,3.555593750203455272e+01
1.899497487437185939e+01,3.589410784506440422e+01
1.909547738693467522e+01,3.620677982320888333e+01
1.919597989949748751e+01,3.647797222991418664e+01
1.929648241206030335e+01,3.669237106887564437e+01
1.939698492462311563e+01,3.683684719752990588e+01
1.949748743718593147e+01,3.690197653362968566e+01
1.959798994974874375e+01,3.688321599418517849e+01
1.969849246231155959e+01,3.678142220887904301e+01
1.979899497487437188e+01,3.660257496045254300e+01
1.989949748743718771e+01,3.635679543038924066e+01
2.000000000000000000e+01,3.605693830826673718e+01
