time,x1,x2,x3,x4,x5
1.849246231155779085e+01,1.217244689458534923e+00,1.295260119628171891e+00,3.504393609255788689e-01,4.321947896649622756e-01,2.173658483753095338e-01
1.859296482412060314e+01,1.257090813866650558e+00,1.323951757608442081e+00,3.428890315264970234e-01,4.378060545614915200e-01,2.193049129767445926e-01
1.869346733668341898e+01,1.293186951839248477e+00,1.362763812556992971e+00,3.353886532116024388e-01,4.430616163442362421e-01,2.215497295983219761e-01
1.879396984924623126e+01,1.323326989102215911e+00,1.411633074873978044e+00,3.279643318119763173e-01,4.479360784905324633e-01,2.240995889325285151e-01
1.889447236180904710e+01,1.345246596348733004e+00,1.470085920979427696e+00,3.206408049656096493e-01,4.524057151705543900e-01,2.269534791720167477e-01
1.899497487437185939e+01,1.356815871502680348e+00,1.537076458716037486e+00,3.134413503970535086e-01,4.564486387169733872e-01,2.301100102603036990e-01
1.909547738693467522e+01,1.356286877331448704e+00,1.610833266502068151e+00,3.063877169913124532e-01,4.600449513199666995e-01,2.335673311228761706e-01
1.919597989949748751e+01,1.342563539239450598e+00,1.688759243030535595e+00,2.995000784833400931e-01,4.631768803144363233e-01,2.373230406904835166e-01
1.929648241206030335e+01,1.315438875452462630e+00,1.767441565589356722e+00,2.927970091766844973e-01,4.658288966122401953e-01,2.413740937482664328e-01
1.939698492462311563e+01,1.275731358443651375e+00,1.842820544728998700e+00,2.862954806363684490e-01,4.679878161904873490e-01,2.457167027545877624e-01
1.949748743718593147e+01,1.225263786982850212e+00,1.910532584460979066e+00,2.800108779704525430e-01,4.696428846709015392e-01,2.503462369801107701e-01
1.959798994974874375e+01,1.166666633342850368e+00,1.966386587934041641e+00,2.739570340173129170e-01,4.707858451785524867e-01,2.552571204617938294e-01
1.969849246231155959e+01,1.103041833885004541e+00,2.006876459371912613e+00,2.681462795010647326e-01,4.714109897188126230e-01,2.604427304705154156e-01
1.979899497487437188e+01,1.037569474947797943e+00,2.029606430319499388e+00,2.625895070816863242e-01,4.715151943140702961e-01,2.658952983242399704e-01
1.989949748743718771e+01,9.731516403071319710e-01,2.033528440188483888e+00,2.572962471257578820e-01,4.710979380991439092e-01,2.716058145218679942e-01
2.000000000000000000e+01,9.121663994361446370e-01,2.018949154021723924e+00,2.522747529627820673e-01,4.701613064959264121e-01,2.775639403122744375e-01
