time,->1,2->1,"2,3->1","2,5->1",->2,1->2,"1,4->2","1,5->2",->3,3->3,4->3,->4,4->4,5->4,->5,3->5,5->5
8.14070351758794,2.0,-0.8175171561248363,-0.4772442913133656,-0.7911698011512739,-1.5,0.39558447688605597,1.2293139382189546,0.31902948414361254,1.0,-0.2918864073602937,-0.9322766767006222,1.0,-0.4661383383503111,-0.48388574797717204,1.0,-0.5837728147205874,-0.24194287398858602
8.241206030150755,2.0,-0.8543167095925288,-0.48766952824321264,-0.8417599160989936,-1.5,0.3902682429465191,1.218236046397634,0.3204433825595441,1.0,-0.28541495370950276,-0.9364605512352,1.0,-0.4682302756176,-0.492650972787642,1.0,-0.5708299074190055,-0.246325486393821
8.341708542713569,2.0,-0.8905426752775754,-0.4972117892049183,-0.8940844054153947,-1.5,0.38123669258586546,1.1940765447696606,0.3189607407143837,1.0,-0.27916224736222844,-0.9396340131930404,1.0,-0.4698170065965202,-0.5019885235352227,1.0,-0.5583244947244569,-0.25099426176761136
8.442211055276383,2.0,-0.9242108367319188,-0.504881463104357,-0.9461830038168033,-1.5,0.36883121765295873,1.1578610813470926,0.31466650208509467,1.0,-0.27314192987049196,-0.9417812478415662,1.0,-0.4708906239207831,-0.5118869884509144,1.0,-0.5462838597409839,-0.2559434942254572
8.542713567839197,2.0,-0.9532991426580419,-0.5097598374066298,-0.99587888402823,-1.5,0.35365301599296123,1.1115214671572062,0.3078743029866056,1.0,-0.26736614699206007,-0.9428915492517632,1.0,-0.4714457746258816,-0.5223328331395877,1.0,-0.5347322939841201,-0.26116641656979384
8.643216080402011,2.0,-0.9759767672719383,-0.5111104729303418,-1.0409967364367116,-1.5,0.33649318469380896,1.057664689686222,0.2990920812580583,1.0,-0.26184561460361594,-0.9429593862193444,1.0,-0.4714796931096722,-0.5333102033496749,1.0,-0.5236912292072319,-0.26665510167483747
8.743718592964825,2.0,-0.9908246573947522,-0.5084707952918581,-1.0796040070450106,-1.5,0.31823320720065057,0.9992357608197926,0.2889561430004261,1.0,-0.25658969601585085,-0.9419844361400288,1.0,-0.4709922180700144,-0.5448007369354798,1.0,-0.5131793920317017,-0.2724003684677399
8.84422110552764,2.0,-0.9969950820113932,-0.5017008632195844,-1.1102206016345604,-1.5,0.2997397768087677,0.9391562456977557,0.27815021470239315,1.0,-0.25160648847305506,-0.9399715870512564,1.0,-0.4699857935256282,-0.556783389239363,1.0,-0.5032129769461101,-0.2783916946196815
8.944723618090453,2.0,-0.9942750494570509,-0.4909788193093871,-1.1319508763909618,-1.5,0.2817777677570515,0.8800209991937564,0.26732927283238406,1.0,-0.2469029166413753,-0.9369309078555583,1.0,-0.46846545392777916,-0.5692342762745038,1.0,-0.4938058332827506,-0.2846171381372519
9.045226130653267,2.0,-0.9830492526863959,-0.47674906373106324,-1.144518120523937,-1.5,0.26495610102806566,0.8239053602163737,0.25706329730453786,1.0,-0.24248483096256,-0.9328775865354777,1.0,-0.46643879326773885,-0.5821265401485696,1.0,-0.48496966192512,-0.2910632700742848
9.145728643216081,2.0,-0.9641843518224977,-0.45964038900681486,-1.1482090421867606,-1.5,0.24970961164815747,0.7722950914786727,0.24780775712428507,1.0,-0.23835710885475597,-0.9278318360049852,1.0,-0.4639159180024926,-0.5954302411237126,1.0,-0.47671421770951194,-0.2977151205618563
9.246231155778895,2.0,-0.9388728785212059,-0.4403759894099736,-1.1437580003639953,-1.5,0.23630987050432978,0.7261162449566313,0.23989874023202867,1.0,-0.23452375688154836,-0.921818767121698,1.0,-0.460909383560849,-0.609112280549364,1.0,-0.4690475137630967,-0.304556140274682
9.34673366834171,2.0,-0.9084732415756699,-0.4196928563519594,-1.1322054152965058,-1.5,0.22489367843191918,0.685826937197338,0.23356571308670113,1.0,-0.23098801216425358,-0.9148682283725746,1.0,-0.4574341141862873,-0.6231363586079824,1.0,-0.46197602432850715,-0.3115681793039912
