time,x1,x2,x3,x4
1.523809523809523725e+01,3.241821860902037167e-01,6.233736289708619038e-01,1.072071666450982619e+00,1.973697557604681685e-01
1.533834586466165284e+01,3.415209969205558194e-01,5.780446988075714776e-01,1.076280859879616303e+00,2.069889259714925989e-01
1.543859649122806843e+01,3.610329840141422997e-01,5.371517662808066307e-01,1.074744613686687389e+00,2.171051330973395588e-01
1.553884711779448580e+01,3.828473036833150989e-01,5.005408826641251085e-01,1.067972411832317059e+00,2.276199043861109328e-01
1.563909774436090139e+01,4.071061523206511712e-01,4.680196435805827893e-01,1.056529081861616426e+00,2.384249644583015526e-01
1.573934837092731698e+01,4.339646200112662333e-01,4.393753157155602662e-01,1.041008502238873312e+00,2.494043673818584772e-01
1.583959899749373434e+01,4.635902879610970251e-01,4.143902341437048498e-01,1.022011937510148627e+00,2.604370691829497320e-01
1.593984962406014994e+01,4.961624812557193787e-01,3.928545096219793198e-01,1.000131066445617112e+00,2.713998256608469162e-01
1.604010025062656553e+01,5.318710613794828124e-01,3.745763605288106035e-01,9.759353942509076951e-01,2.821702790409725825e-01
1.614035087719298289e+01,5.709146049677730206e-01,3.593905487851358216e-01,9.499635410701422478e-01,2.926300866934878897e-01
1.624060150375939671e+01,6.134977674784060087e-01,3.471654904510794726e-01,9.227178276652600042e-01,3.026679468270968010e-01
1.634085213032581407e+01,6.598275675717505395e-01,3.378096527330873844e-01,8.946615957546206754e-01,3.121823892992973692e-01
1.644110275689222789e+01,7.101082466212687017e-01,3.312778690207129895e-01,8.662187678269348545e-01,3.210842226255430920e-01
1.654135338345864525e+01,7.645342523833348336e-01,3.275782215229247618e-01,8.377752449138762270e-01,3.292985588821109033e-01
1.664160401002506262e+01,8.232807604471453766e-01,3.267801728624710189e-01,8.096818450178641102e-01,3.367663734324962133e-01
1.674185463659147644e+01,8.864909749272071871e-01,3.290246827528809370e-01,7.822585927058687272e-01,3.434455935640868263e-01
1.684210526315789380e+01,9.542592350834356862e-01,3.345371267249562797e-01,7.558002814697849514e-01,3.493117466633232082e-01
1.694235588972431117e+01,1.026608694666552912e+00,3.436439340912024742e-01,7.305833498002540782e-01,3.543582328513746882e-01
1.704260651629072498e+01,1.103462042535721555e+00,3.567939588588518451e-01,7.068742491192194777e-01,3.585963183898222550e-01
1.714285714285714235e+01,1.184603423441811465e+00,3.745856365209386807e-01,6.849396511419588718e-01,3.620549752980722347e-01
1.724310776942355972e+01,1.269629464494383075e+00,3.978008520041164675e-01,6.650590641444978912e-01,3.647807216054076429e-01
1.734335839598997353e+01,1.357887260001654273e+00,4.274459400622500072e-01,6.475407302027188505e-01,3.668376493528259785e-01
1.744360902255639090e+01,1.448397595148064543e+00,4.647989795287596482e-01,6.327420977792874712e-01,3.683078699420442859e-01
1.754385964912280471e+01,1.539763102056289412e+00,5.114598768726050793e-01,6.210967589802894873e-01,3.692926678751800029e-01
1.764411027568922208e+01,1.630064187139690590e+00,5.693947594906532128e-01,6.131505616405724668e-01,3.699147455271501461e-01
1.774436090225563945e+01,1.716752445557345741e+00,6.409563887651305025e-01,6.096108603319534414e-01,3.703221033442208321e-01
1.784461152882205326e+01,1.796560941078393592e+00,7.288496736430138956e-01,6.114141058869644318e-01,3.706943056195285968e-01
1.794486215538847063e+01,1.865469820236742349e+00,8.359871852541540527e-01,6.198193200672251768e-01,3.712522873834233073e-01
1.804511278195488444e+01,1.918786079114683352e+00,9.651571364383320084e-01,6.365363715428752345e-01,3.722734371527064434e-01
1.814536340852130181e+01,1.951419007492786850e+00,1.118405535089970870e+00,6.638990540026907805e-01,3.741146363541930642e-01
1.824561403508771917e+01,1.958435009880906019e+00,1.296048110564322897e+00,7.050897795503845433e-01,3.772474469688114618e-01
1.834586466165413299e+01,1.935930951822826929e+00,1.495314625830818089e+00,7.644093361379115104e-01,3.823120472891267108e-01
1.844611528822055035e+01,1.882142497256456881e+00,1.708826687787610599e+00,8.475502876212172021e-01,3.902001788578298158e-01
1.854636591478696772e+01,1.798508819707472339e+00,1.923411822240249647e+00,9.617557235616952527e-01,4.021832376422593835e-01
1.864661654135338154e+01,1.690241683159748431e+00,2.120024142211635265e+00,1.115606644021874816e+00,4.201100508167679992e-01
1.874686716791979890e+01,1.565967341215526831e+00,2.275538634693811790e+00,1.317987382821843800e+00,4.467108323677227988e-01
1.884711779448621627e+01,1.436340815592407560e+00,2.366727070773443575e+00,1.575631058243965432e+00,4.860579033088870959e-01
1.894736842105263008e+01,1.312039756132176826e+00,2.375879692561031487e+00,1.888838064089383373e+00,5.442435798568597827e-01
1.904761904761904745e+01,1.201877715605867314e+00,2.296572831341885834e+00,2.245906038190904397e+00,6.303190331923803624e-01
1.914786967418546126e+01,1.111668510249966157e+00,2.137319949809164399e+00,2.618546192519619176e+00,7.574388382013622634e-01
1.924812030075187863e+01,1.044038070425969078e+00,1.920831028001562579e+00,2.961886626823364566e+00,9.438613536853625030e-01
1.934837092731829600e+01,9.989594309840363895e-01,1.678186187206848201e+00,3.221506550706799477e+00,1.212819210440775120e+00
1.944862155388470981e+01,9.746109809179817063e-01,1.440183054788960249e+00,3.346179362721827477e+00,1.589326275124748111e+00
1.954887218045112718e+01,9.682144410260780099e-01,1.230054877489266119e+00,3.302038136891549236e+00,2.091509441365599020e+00
1.964912280701754099e+01,9.766650265926500873e-01,1.060528299442393907e+00,3.084138217558402228e+00,2.716179289613981140e+00
1.974937343358395836e+01,9.969113668341668122e-01,9.350604965347922848e-01,2.721943125559756371e+00,3.425003347988585745e+00
1.984962406015037573e+01,1.026128642204000352e+00,8.510989104009256678e-01,2.273962812233440101e+00,4.144568273584368079e+00
1.994987468671678954e+01,1.061754407085035323e+00,8.033391174206229168e-01,1.809544523732949939e+00,4.788415852708750364e+00
2.005012531328320691e+01,1.101446809245866021e+00,7.860354530024578068e-01,1.385985147718913346e+00,5.289428336543656961e+00
2.015037593984962427e+01,1.143005880392561346e+00,7.942693003957688180e-01,1.034846829251378608e+00,5.619482344961171272e+00
2.025062656641603809e+01,1.184285047219891585e+00,8.244304515973711611e-01,7.629161321747718327e-01,5.786695235606937437e+00
2.035087719298245545e+01,1.223113363507620122e+00,8.742198812942919561e-01,5.616367331257706708e-01,5.819831097121005214e+00
2.045112781954887282e+01,1.257245749412680302e+00,9.424136962291183028e-01,4.166522579844575414e-01,5.753164718671382794e+00
2.055137844611528664e+01,1.284356576321815657e+00,1.028531105155505720e+00,3.136820677627340515e-01,5.617634726443832882e+00
2.065162907268170400e+01,1.302090233235911221e+00,1.132468853051942892e+00,2.409480566383126465e-01,5.437666452278360651e+00
2.075187969924811782e+01,1.308179037837356340e+00,1.254118773747553428e+00,1.896009884489302244e-01,5.231155473657376653e+00
2.085213032581453518e+01,1.300631022682630311e+00,1.392972976945154873e+00,1.533200896111970579e-01,5.010650830593514904e+00
2.095238095238095255e+01,1.277975050377393673e+00,1.547734546668688260e+00,1.277150138404492541e-01,4.784720089801672849e+00
