time,R_energy_linear
2.796992481203007230e+01,-4.702336156660660293e-01
2.807017543859648967e+01,-5.837768218961383315e-01
2.817042606516290704e+01,-7.338934830146518484e-01
2.827067669172932085e+01,-9.336125896127498436e-01
2.837092731829573822e+01,-1.200529750456345246e+00
2.847117794486215558e+01,-1.557946390792604330e+00
2.857142857142856940e+01,-2.035840073258704752e+00
2.867167919799498677e+01,-2.671179870057557970e+00
2.877192982456140058e+01,-3.506753536337249511e+00
2.887218045112781795e+01,-4.587270418971751695e+00
2.897243107769423531e+01,-5.951222094748040981e+00
2.907268170426064913e+01,-7.617200541215402687e+00
2.917293233082706649e+01,-9.564672471865945269e+00
2.927318295739348031e+01,-1.171213513457881561e+01
2.937343358395989767e+01,-1.390001594253465811e+01
2.947368421052631504e+01,-1.588993476751636713e+01
2.957393483709272886e+01,-1.739248707087286760e+01
2.967418546365914622e+01,-1.812864459729299327e+01
2.977443609022556359e+01,-1.791507177450426269e+01
2.987468671679197740e+01,-1.674784688480516337e+01
2.997493734335839477e+01,-1.485354287001728046e+01
3.007518796992481214e+01,-1.268738087861277464e+01
3.017543859649122595e+01,-1.087768984150297236e+01
3.027568922305764332e+01,-1.012759671864927036e+01
3.037593984962405713e+01,-1.107873464336421243e+01
3.047619047619047450e+01,-1.412969720838898091e+01
3.057644110275689187e+01,-1.921483628888596229e+01
3.067669172932330568e+01,-2.561153569312127587e+01
3.077694235588972305e+01,-3.192971668311249545e+01
3.087719298245613686e+01,-3.644181057958632408e+01
3.097744360902255423e+01,-3.772982372745772039e+01
3.107769423558897159e+01,-3.533353507263571203e+01
3.117794486215538541e+01,-2.997536790693805386e+01
3.127819548872180277e+01,-2.320651371384564499e+01
3.137844611528822014e+01,-1.673724307148081536e+01
3.147869674185463396e+01,-1.187015300184619093e+01
3.157894736842105132e+01,-9.261309922433214936e+00
3.167919799498746869e+01,-8.960749211611782172e+00
3.177944862155388250e+01,-1.056980064957643606e+01
3.187969924812029987e+01,-1.340156519750079944e+01
3.197994987468671368e+01,-1.662319271500160056e+01
3.208020050125313105e+01,-1.940479426937497109e+01
3.218045112781954487e+01,-2.108311702069622839e+01
3.228070175438596578e+01,-2.130299836511978029e+01
3.238095238095237960e+01,-2.007676593290563360e+01
3.248120300751879341e+01,-1.772908321016358357e+01
3.258145363408521433e+01,-1.475330106492038773e+01
3.268170426065162815e+01,-1.164774320832745858e+01
3.278195488721804196e+01,-8.796872050741338711e+00
3.288220551378445577e+01,-6.424688287946866083e+00
3.298245614035087669e+01,-4.608965054465480549e+00
3.308270676691729051e+01,-3.326990461434701452e+00
3.318295739348370432e+01,-2.506465475384942909e+00
3.328320802005012524e+01,-2.067670730673743851e+00
3.338345864661653906e+01,-1.954967739053545817e+00
3.348370927318295287e+01,-2.163345195373819863e+00
3.358395989974937379e+01,-2.769593199059686928e+00
3.368421052631578760e+01,-3.979152021627348379e+00
3.378446115288220142e+01,-6.197707767935850320e+00
3.388471177944862234e+01,-1.012440737501622579e+01
3.398496240601503615e+01,-1.682504432243268866e+01
3.408521303258144997e+01,-2.765738087179513371e+01
3.418546365914787089e+01,-4.379766871703197495e+01
3.428571428571428470e+01,-6.510414781868064438e+01
3.438596491228069851e+01,-8.851604429301104915e+01
3.448621553884711943e+01,-1.073362346670396192e+02
3.458646616541353325e+01,-1.135028352441850501e+02
3.468671679197994706e+01,-1.029794215094869401e+02
3.478696741854636088e+01,-8.023923585254708257e+01
3.488721804511278179e+01,-5.729525713907725759e+01
3.498746867167919561e+01,-4.785399740639238075e+01
3.508771929824560942e+01,-6.048050436162279198e+01
3.518796992481203034e+01,-9.283565399457276612e+01
3.528822055137844416e+01,-1.298762809165806971e+02
3.538847117794485797e+01,-1.535430144647911561e+02
3.548872180451127889e+01,-1.628002184437777373e+02
3.558897243107769270e+01,-1.793399271365561845e+02
3.568922305764410652e+01,-2.201732884690228218e+02
3.578947368421052744e+01,-2.666646723772336713e+02
3.588972431077694125e+01,-2.773103241057465311e+02
3.598997493734335507e+01,-2.341924781882013349e+02
3.609022556390976888e+01,-1.603382088399438317e+02
3.619047619047618980e+01,-9.061661806472255876e+01
3.629072681704260361e+01,-4.306632153894577186e+01
3.639097744360901743e+01,-1.743587476953937809e+01
3.649122807017543835e+01,-6.270704114356326464e+00
3.659147869674185216e+01,-2.627169752608806252e+00
3.669172932330826598e+01,-2.186582769869056975e+00
3.679197994987468689e+01,-2.784958381029755792e+00
3.689223057644110071e+01,-3.509945333152249436e+00
3.699248120300751452e+01,-4.054925514392524022e+00
3.709273182957393544e+01,-4.367414086296487419e+00
3.719298245614034926e+01,-4.484101581647218282e+00
3.729323308270676307e+01,-4.462016764242536127e+00
3.739348370927318399e+01,-4.353649244534616436e+00
3.749373433583959780e+01,-4.200341252354620636e+00
3.759398496240601162e+01,-4.032426905104451897e+00
3.769423558897243254e+01,-3.871341610751655615e+00
3.779448621553884635e+01,-3.731888271052562267e+00
3.789473684210526017e+01,-3.624084529359396623e+00
3.799498746867167398e+01,-3.554480287713545295e+00
3.809523809523809490e+01,-3.526995718565692606e+00
3.819548872180450871e+01,-3.543368363302056512e+00
3.829573934837092253e+01,-3.603300397806101785e+00
3.839598997493734345e+01,-3.704393663957902483e+00
3.849624060150375726e+01,-3.841963060987660938e+00
3.859649122807017108e+01,-4.008827775815663408e+00
3.869674185463659200e+01,-4.195191426326398521e+00
3.879699248120300581e+01,-4.388727203347512429e+00
3.889724310776941962e+01,-4.574972592974046570e+00
3.899749373433584054e+01,-4.738100921750413974e+00
3.909774436090225436e+01,-4.862071028229278724e+00
3.919799498746866817e+01,-4.932067779194435175e+00
3.929824561403508199e+01,-4.936054285737363045e+00
3.939849624060150290e+01,-4.866188797332628546e+00
3.949874686716791672e+01,-4.719843062384326160e+00
3.959899749373433053e+01,-4.500009864352720435e+00
3.969924812030075145e+01,-4.214999578125976143e+00
3.979949874686716527e+01,-3.877470124704980314e+00
3.989974937343357908e+01,-3.502969362403370646e+00
4.000000000000000000e+01,-3.108256016119752552e+00
