time,connectedness
1.135678391959799072e+01,3.029772521409362374e-01
1.145728643216080478e+01,2.975893091026555748e-01
1.155778894472361884e+01,2.969778452849328176e-01
1.165829145728643290e+01,3.015474573212595932e-01
1.175879396984924696e+01,3.118122836616494253e-01
1.185929648241206102e+01,3.284062844040708806e-01
1.195979899497487509e+01,3.520922117379278737e-01
1.206030150753768915e+01,3.837679743292266021e-01
1.216080402010050321e+01,4.244687521097392224e-01
1.226130653266331727e+01,4.753629574180123774e-01
1.236180904522613133e+01,5.377400966691432416e-01
1.246231155778894539e+01,6.129889464888561568e-01
1.256281407035175945e+01,7.025654391702377266e-01
1.266331658291457352e+01,8.079514803703798931e-01
1.276381909547738758e+01,9.306087961185364188e-01
1.286432160804020164e+01,1.071936008835864929e+00
1.296482412060301570e+01,1.233242790028226343e+00
1.306532663316582976e+01,1.415763085361049889e+00
1.316582914572864382e+01,1.620742682217714226e+00
1.326633165829145788e+01,1.849662052718399119e+00
1.336683417085427195e+01,2.104710183871149720e+00
1.346733668341708601e+01,2.389751629188751725e+00
1.356783919597990007e+01,2.712329090874983528e+00
1.366834170854271413e+01,3.087974265903517868e+00
1.376884422110552819e+01,3.549875378737144871e+00
1.386934673366834225e+01,4.170979686895042171e+00
1.396984924623115631e+01,5.111949372862734542e+00
1.407035175879397038e+01,6.697183371402022800e+00
1.417085427135678444e+01,9.359696921635547895e+00
1.427135678391959850e+01,1.275681115208629102e+01
1.437185929648241256e+01,1.434063501439340627e+01
1.447236180904522662e+01,1.240128095304741862e+01
1.457286432160804068e+01,9.331248228833619152e+00
1.467336683417085474e+01,7.148771345163042135e+00
1.477386934673366881e+01,5.907654424882093913e+00
1.487437185929648287e+01,5.187428401100117270e+00
1.497487437185929693e+01,4.711904155564634600e+00
1.507537688442211099e+01,4.350647591005751380e+00
1.517587939698492505e+01,4.046667328606763370e+00
1.527638190954773911e+01,3.774993026432662546e+00
1.537688442211055317e+01,3.524338275079214267e+00
1.547738693467336724e+01,3.289392207049076422e+00
1.557788944723618130e+01,3.067544161908175582e+00
1.567839195979899536e+01,2.857445241640760969e+00
1.577889447236180942e+01,2.658350630201425258e+00
1.587939698492462348e+01,2.469806364411258670e+00
1.597989949748743754e+01,2.291494494884103617e+00
1.608040201005025338e+01,2.123154249753059108e+00
1.618090452261306567e+01,1.964541244535086273e+00
1.628140703517588150e+01,1.815406561792758167e+00
1.638190954773869379e+01,1.675486641293442158e+00
1.648241206030150963e+01,1.544499276747420602e+00
1.658291457286432191e+01,1.422143172027344749e+00
1.668341708542713775e+01,1.308099614387365994e+00
1.678391959798995003e+01,1.202035405106427923e+00
1.688442211055276587e+01,1.103606514769305491e+00
1.698492462311557816e+01,1.012462115830728093e+00
1.708542713567839400e+01,9.282487639803165269e-01
1.718592964824120628e+01,8.506145771787823051e-01
1.728643216080402212e+01,7.792133175405222545e-01
1.738693467336683440e+01,7.137083230781273713e-01
1.748743718592965024e+01,6.537762744277959559e-01
1.758793969849246253e+01,5.991108079505290673e-01
1.768844221105527836e+01,5.494260123093633874e-01
1.778894472361809065e+01,5.044598710734188307e-01
1.788944723618090649e+01,4.639777302183472063e-01
1.798994974874371877e+01,4.277758874251692545e-01
1.809045226130653461e+01,3.956854148490259737e-01
1.819095477386934689e+01,3.675763385616899193e-01
1.829145728643216273e+01,3.433623060408461658e-01
1.839195979899497502e+01,3.230058758543625230e-01
1.849246231155779085e+01,3.065245587536277183e-01
1.859296482412060314e+01,2.939977228491803540e-01
1.869346733668341898e+01,2.855744419747385243e-01
1.879396984924623126e+01,2.814823085159894323e-01
1.889447236180904710e+01,2.820371407891227866e-01
1.899497487437185939e+01,2.876533800929508278e-01
1.909547738693467522e+01,2.988547835393884911e-01
1.919597989949748751e+01,3.162847685149779431e-01
1.929648241206030335e+01,3.407154543070838315e-01
1.939698492462311563e+01,3.730540935887740606e-01
1.949748743718593147e+01,4.143452358648401779e-01
1.959798994974874375e+01,4.657667008737066960e-01
1.969849246231155959e+01,5.286173960661242344e-01
1.979899497487437188e+01,6.042953736449475644e-01
1.989949748743718771e+01,6.942655121080099079e-01
2.000000000000000000e+01,8.000179939350451352e-01
