time,x1,x2,x3,x4,x5,x6,x7,x8,x9
8.643216080402011059e+00,1.615040879121840689e+00,2.808127836621699736e+00,3.924387408142626210e+00,3.115087178889960562e+00,2.935566252294614653e+00,5.855648524443413550e+00,1.934883684768798684e+00,2.811258235717050358e+00,8.292633028908499848e-02
8.743718592964825120e+00,1.675964187617905443e+00,3.534218294846997122e+00,3.863279685363882443e+00,2.940208020854967241e+00,3.753693444262333312e+00,4.954298556410950738e+00,1.481229867856442173e+00,2.797107942786527524e+00,8.055076749864378827e-02
8.844221105527639182e+00,1.867439180346678995e+00,4.297103830338209640e+00,3.511854131132831736e+00,3.051037300930193652e+00,4.317430124332268804e+00,3.771383275704524252e+00,1.271434326976711882e+00,2.912317830238590588e+00,8.117571696656997182e-02
8.944723618090453243e+00,2.191533408251047810e+00,4.878672635218730846e+00,3.050816062434576814e+00,3.404554161539518287e+00,4.328426399229952537e+00,2.753880610811240803e+00,1.243964802413513038e+00,3.148151920101428747e+00,8.201991079329687406e-02
9.045226130653267305e+00,2.600772368865035489e+00,5.103547842442837990e+00,2.653006604525811607e+00,3.866321774047589255e+00,3.818146016249593711e+00,2.075445807365707829e+00,1.366498017627231887e+00,3.516261568876200005e+00,8.007975553100912802e-02
9.145728643216081366e+00,2.965241732614978698e+00,4.962198341216179642e+00,2.402232113815184533e+00,4.246094788275762255e+00,3.059934478024060933e+00,1.705572364617400138e+00,1.651638320552723860e+00,4.007087860883717489e+00,7.462921126380468728e-02
9.246231155778895427e+00,3.126794057154692830e+00,4.611678143681166908e+00,2.295500782393733896e+00,4.395875719428553374e+00,2.327676233110147930e+00,1.573562939579623121e+00,2.154779498737999788e+00,4.514132625914090369e+00,6.726172968398579088e-02
9.346733668341709489e+00,3.046698187996540685e+00,4.246868556435416053e+00,2.280799972497406625e+00,4.284967660806101364e+00,1.762906203593652465e+00,1.653559192830819535e+00,2.938707807802748206e+00,4.785492418037322615e+00,6.037685068927320375e-02
9.447236180904523550e+00,2.862868488654046306e+00,3.970879431672338811e+00,2.291230783572748564e+00,3.984029052390040349e+00,1.392390866595809573e+00,1.995438949986946708e+00,3.941584876808842175e+00,4.561577550319235286e+00,5.617721710763329962e-02
9.547738693467337612e+00,2.755720285709169382e+00,3.772089211262313668e+00,2.274599368554826473e+00,3.601570252147021201e+00,1.200923002158680086e+00,2.729873584925375685e+00,4.782411241155348769e+00,3.882813054087275173e+00,5.572813879056221636e-02
9.648241206030151673e+00,2.807091319678369779e+00,3.579921603767234561e+00,2.214787149997623938e+00,3.234610051163739008e+00,1.188412631037560230e+00,3.971615302163091776e+00,4.872437674563046883e+00,3.131124267629341595e+00,5.757578037262827547e-02
9.748743718592965735e+00,2.981083914198034979e+00,3.332099553381488999e+00,2.132408226994614076e+00,2.954663994802346316e+00,1.403142697253120463e+00,5.502356067743495061e+00,4.036042837490846580e+00,2.658202708136061965e+00,5.770481805604069092e-02
9.849246231155779796e+00,3.165941027814566766e+00,3.019083212116096426e+00,2.067793734664769012e+00,2.822669717693553793e+00,1.943992610628947348e+00,6.586081798375004404e+00,2.828768961206369781e+00,2.565668937500705127e+00,5.377160589057813911e-02
9.949748743718593857e+00,3.227323311565572617e+00,2.688990642119478469e+00,2.066388317880692771e+00,2.913039117128171540e+00,2.855804189487749056e+00,6.552744544751174516e+00,1.890250078753043628e+00,2.805459798314132502e+00,4.844301881397952703e-02
1.005025125628140792e+01,3.074111684022270197e+00,2.417592248429226043e+00,2.181066675539188093e+00,3.307244261100199534e+00,3.859917046693660758e+00,5.486348628896727142e+00,1.391026944881652128e+00,3.282692510437092537e+00,4.522038425844478876e-02
1.015075376884422198e+01,2.714611354298247292e+00,2.277311875592908486e+00,2.484467684381212571e+00,3.983947341163901257e+00,4.337346705933675217e+00,4.108346670279002133e+00,1.230656829499879645e+00,3.863311538851190274e+00,4.436654204194567103e-02
1.025125628140703604e+01,2.255188318216391430e+00,2.336880197264955328e+00,3.050551405847625741e+00,4.625478521276705557e+00,4.005776261960154017e+00,3.045579428000153133e+00,1.306334359616210472e+00,4.374211507817820532e+00,4.372653371782493636e-02
1.035175879396985010e+01,1.834487692298395700e+00,2.688379671855315234e+00,3.825647443331170017e+00,4.726383303407371450e+00,3.266627183233573817e+00,2.436119033931067879e+00,1.570300699774780373e+00,4.652054972168342850e+00,4.218734539188975785e-02
1.045226130653266416e+01,1.557725830757647145e+00,3.451243385831594512e+00,4.429804282223716250e+00,4.170686172724827223e+00,2.615881967491925142e+00,2.169935555883507838e+00,1.994382080318674921e+00,4.610340724768121845e+00,4.072145716619021000e-02
1.055276381909547823e+01,1.489521203157391671e+00,4.640521792932118750e+00,4.324152733254652325e+00,3.392907592282482732e+00,2.218370108277844199e+00,2.138767834564695214e+00,2.519535033861523665e+00,4.276223701669305655e+00,3.960632443288338717e-02
1.065326633165829229e+01,1.689375407454316580e+00,5.891105245963196069e+00,3.464122687233815334e+00,2.823388792178074258e+00,2.030172348304108532e+00,2.288171868361701389e+00,3.030050378284783186e+00,3.783613272220021972e+00,3.756547522852699689e-02
1.075376884422110635e+01,2.224765275641176654e+00,6.513976216853079926e+00,2.410443123705491963e+00,2.571173693842456309e+00,1.980762862844718697e+00,2.589475287056819841e+00,3.389132424489386342e+00,3.320271115566885811e+00,3.429209418420659655e-02
1.085427135678392041e+01,3.078543033778701421e+00,6.108833602357516490e+00,1.638337628120164480e+00,2.572361636552579434e+00,2.028177040487046501e+00,3.003624402011643824e+00,3.519229802638503379e+00,3.050892854053860681e+00,3.137361132331659835e-02
1.095477386934673447e+01,3.968165288491072751e+00,4.928757723649233036e+00,1.223109924099061718e+00,2.754145903385872174e+00,2.150429967647797369e+00,3.462049984088817478e+00,3.449225435862596001e+00,3.064115772775570790e+00,3.023087322280234093e-02
