time,potential
1.788944723618090649e+01,1.151769467287648609e+02
1.798994974874371877e+01,1.152501527090911964e+02
1.809045226130653461e+01,1.153113516865360992e+02
1.819095477386934689e+01,1.153504979133667661e+02
1.829145728643216273e+01,1.154477012750238032e+02
1.839195979899497502e+01,1.156391605304099954e+02
1.849246231155779085e+01,1.158111592760057960e+02
1.859296482412060314e+01,1.158093539793617737e+02
1.869346733668341898e+01,1.156234693034227519e+02
1.879396984924623126e+01,1.153964235605573236e+02
1.889447236180904710e+01,1.152710776511212032e+02
1.899497487437185939e+01,1.152207362276583211e+02
1.909547738693467522e+01,1.151449936495126849e+02
1.919597989949748751e+01,1.150663807364482523e+02
1.929648241206030335e+01,1.150348950280353790e+02
1.939698492462311563e+01,1.150049461437877767e+02
1.949748743718593147e+01,1.148310689393397723e+02
1.959798994974874375e+01,1.145863329414627287e+02
1.969849246231155959e+01,1.145260957058159335e+02
1.979899497487437188e+01,1.146819996338659138e+02
1.989949748743718771e+01,1.148784241130738906e+02
2.000000000000000000e+01,1.149332198240908554e+02
