time,x1,x2,x3,x4,x5,x6,x7,x8,x9
9.775193798449612004e+00,2.768142801227436944e+00,1.341272774910178267e+00,2.290727870928898735e+00,4.252758186808986984e+00,2.145020938147519018e+01,2.545195123220658218e+01,2.345116068407438092e+01,9.460978667480725690e+00,7.042152176036241329e+00
9.875968992248061795e+00,3.219921141397644959e+00,1.387808631912551105e+00,2.010242360635852155e+00,4.040239184064869704e+00,2.147373005417743030e+01,2.547545980725101700e+01,2.347466704822529593e+01,9.484962140997334146e+00,7.570650088943061462e+00
9.976744186046511587e+00,3.646404408262965191e+00,1.500825013129115648e+00,1.777273534332938887e+00,3.738173951172357956e+00,2.150006562744239957e+01,2.550202483816133636e+01,2.350112394478204791e+01,9.513499521707840856e+00,8.035899075310700468e+00
1.007751937984496138e+01,3.993323628032525274e+00,1.687892528077675758e+00,1.594792098880478903e+00,3.386234198875468504e+00,2.153383072505464213e+01,2.553637415676894662e+01,2.353519943910081480e+01,9.552095307692509252e+00,8.412179674982070310e+00
1.017829457364341117e+01,4.217947391706915461e+00,1.954840604798288028e+00,1.464533667177476239e+00,3.020290243184885259e+00,2.158255302196974768e+01,2.558625654402295524e+01,2.358454010246949650e+01,9.610100135175265734e+00,8.696396111129899964e+00
1.027906976744186096e+01,4.298000958984431463e+00,2.300369817072897671e+00,1.387827508289566802e+00,2.667217839890148934e+00,2.165920881147016530e+01,2.566505254555934812e+01,2.366233819506167535e+01,9.703629973287840826e+00,8.900670534510329190e+00
1.037984496124031075e+01,4.233350786911957542e+00,2.709423323699780450e+00,1.366671595557351626e+00,2.344284033523484467e+00,2.178546042329766053e+01,2.579503157525553902e+01,2.379058146066411439e+01,9.858806943175558501e+00,9.042993995615107750e+00
1.048062015503875877e+01,4.043013589900125382e+00,3.148918749870285527e+00,1.404749530056760287e+00,2.061573478786057123e+00,2.199409799681144762e+01,2.600966367935338397e+01,2.400242686141445603e+01,1.011295697341132538e+01,9.140862940067966846e+00
1.058139534883720856e+01,3.759492534966339505e+00,3.570480996321619749e+00,1.507839020144150277e+00,1.824891454815324110e+00,2.232739795854894282e+01,2.635156497934428543e+01,2.434033990021971761e+01,1.050985314668399795e+01,9.208540768209521943e+00
1.068217054263565835e+01,3.421016246413407735e+00,3.921286132057695273e+00,1.683002521776179039e+00,1.637669344633349677e+00,2.282789853803523172e+01,2.686266731911094041e+01,2.484653798395622104e+01,1.108659086345082123e+01,9.256610665218023115e+00
1.078294573643410814e+01,3.063353654061538922e+00,4.157835688000827368e+00,1.935907602176626829e+00,1.501960021507993348e+00,2.352152879364816584e+01,2.756696292468973652e+01,2.554591638683608323e+01,1.185512992732231830e+01,9.292535090164948386e+00
1.088372093023255793e+01,2.714240998209649813e+00,4.255497910736115053e+00,2.265910180549532971e+00,1.419259232190224873e+00,2.439884932249329452e+01,2.845219691807090001e+01,2.642750973709229356e+01,1.278707459099998545e+01,9.321516162846039677e+00
